// /***************************************************************************
//  *   FreeMedicalForms                                                      *
//  *   (C) 2008-2010 by Eric MAEKER, MD                                      *
//  *   eric.maeker@free.fr                                                   *
//  *   All rights reserved.                                                  *
//  ***************************************************************************/
// /***************************************************************************
//  *   Owner :  Eric MAEKER, MD <eric.maeker@gmail.com>                      *
//  ***************************************************************************/
// /***************************************************************************
//  * - Autogenerated file for the Portuguese drugs database                  *
//  *    This file presents all known drugs and their                         *
//  *    FreeDiams autogenerated UID                                          *
//  *    !!!! The content MUST NOT be changed by hand !!!!                    *
//  ***************************************************************************/
// 
Abseamed//Solução injectável//8000 U.I./0.8 ml;20114202
Abseamed//Solução injectável//9000 U.I./0.9 ml;20114203
Abstral//Comprimido sublingual//100 µg;20114808
Abstral//Comprimido sublingual//200 µg;20114809
Abstral//Comprimido sublingual//300 µg;20114810
Abstral//Comprimido sublingual//400 µg;20114811
Abstral//Comprimido sublingual//50 µg;20114812
Abstral//Comprimido sublingual//600 µg;20114813
Abstral//Comprimido sublingual//800 µg;20114814
Acabel 4//Comprimido revestido//4 mg;20117691
Acabel 8//Comprimido revestido//8 mg;20117692
Acabel 8//Pó e solvente para solução injectável//8 mg/2 ml;20117693
Acabel Rapid//Comprimido revestido//8 mg;20117694
Acalka//Comprimido de libertação modificada//1080 mg;20112820
Acarbose Alsucril//Comprimido//100 mg;20110012
Acarbose Alsucril//Comprimido//50 mg;20110013
Acarbose Bakuk//Comprimido//100 mg;20110014
Acarbose Bakuk//Comprimido//50 mg;20110015
Acarbose Blixie//Comprimido//100 mg;20110016
Acarbose Blixie//Comprimido//50 mg;20110017
Acarbose Bluecose//Comprimido//100 mg;20110018
Acarbose Bluecose//Comprimido//50 mg;20110019
Acarbose Bluepharma//Comprimido//100 mg;20110020
Acarbose Bluepharma//Comprimido//50 mg;20110021
Acarbose Establix//Comprimido//100 mg;20110022
Acarbose Establix//Comprimido//50 mg;20110023
Acarbose Farmoz//Comprimido//100 mg;20110024
Acarbose Farmoz//Comprimido//50 mg;20110025
Acarbose Generis//Comprimido//100 mg;20110026
Acarbose Generis//Comprimido//50 mg;20110027
Acarbose Green Avet//Comprimido//100 mg;20110028
Acarbose Green Avet//Comprimido//50 mg;20110029
Acarbose J. Neves//Comprimido//100 mg;20110030
Acarbose J. Neves//Comprimido//50 mg;20110031
Acarbose Labesfal//Comprimido//100 mg;20110032
Acarbose Labesfal//Comprimido//50 mg;20110033
Acarbose Linacal//Comprimido//100 mg;20110034
Acarbose Linacal//Comprimido//50 mg;20110035
Acarbose Mylan//Comprimido//100 mg;20110036
Acarbose Mylan//Comprimido//50 mg;20110037
Acarbose Satoxi//Comprimido//100 mg;20110038
Acarbose Satoxi//Comprimido//50 mg;20110039
Acarbose Strami//Comprimido//100 mg;20110040
Acarbose Strami//Comprimido//50 mg;20110041
Acarilbial//Solução cutânea//277 mg/ml;20111356
Accolate//Comprimido revestido//20 mg;20123777
Accolate//Comprimido revestido//40 mg;20131715
Accusol 35 Potássio 2 mmol/l//Solução para hemodiálise, hemodiafiltração e hemofiltração//Associação;20114017
Accusol 35 Potássio 4 mmol/l//Solução para hemodiálise, hemodiafiltração e hemofiltração//Associação;20114018
Accusol 35//Solução para hemodiálise, hemodiafiltração e hemofiltração//Associação;20113999
Aceclofenac Alter 100 mg Comprimidos//Comprimido revestido por película//100 mg;20110045
Aceclofenac Avidraran//Comprimido revestido por película//100 mg;20110046
Aceclofenac Ciclum 100 mg Comprimidos//Comprimido revestido por película//100 mg;20110047
Aceclofenac Ecloare//Comprimido revestido por película//100 mg;20110048
Aceclofenac Generis 100 mg Comprimidos//Comprimido revestido por película//100 mg;20110049
Aceclofenac Mylan//Comprimido revestido por película//100 mg;20110050
Aceclofenac Normon//Comprimido revestido por película//100 mg;20110051
Aceclofenac Ratiopharm//Comprimido revestido por película//100 mg;20110052
Aceleran//Comprimido//10 mg;20127688
Aceleran//Comprimido//20 mg;20127689
Aceleran//Comprimido//5 mg;20127690
Acestrol//Comprimido//160 mg;20118047
Acestrol//Granulado//160 mg;20125221
Acetar//Comprimido//1200 mg;20120265
Acetar//Comprimido//800 mg;20130696
Acetar//Solução injectável//1000 mg/5 ml;20120266
Acetar//Solução injectável//6 g/30 ml;20120267
Acetato Ciproterona/Etinilestradiol 2 mg/0,035 mg Comprimidos//Comprimido revestido//2 mg + 0.035 mg;20112760
Acetato de Ciproterona + Etinilestradiol Arielle 2 mg + 0,035 mg comprimidos rev//Comprimido revestido//2 mg + 0.035 mg;20124629
Acetato de Ciproterona Comprimidos 50 mg//Comprimido//50 mg;20127683
Acetato de Potássio//Solução injectável//99 mg/ml;20110078
Acetato de cálcio Renacare//Comprimido revestido por película//475 mg;20110067
Acetato de cálcio Renacare//Comprimido revestido por película//950 mg;20110068
Acetilcisteína Azevedos//Comprimido efervescente//600 mg;20110083
Acetilcisteína Bluval 200 mg Comprimidos dispersíveis//Comprimido dispersível//200 mg;20110084
Acetilcisteína Bluval 300 mg/3 ml Solução Injectável//Solução injectável//300 mg/3 ml;20110085
Acetilcisteína Bluval 600 mg Comprimidos efervescentes//Comprimido efervescente//600 mg;20110086
Acetilcisteína Generis//Comprimido efervescente//200 mg;20110087
Acetilcisteína Generis//Comprimido efervescente//600 mg;20110088
Acetilcisteína Linha da Frente 300 mg/3 ml Solução injectável//Solução injectável//300 mg/3 ml;20110089
Acetilcisteína Normal//Comprimido dispersível//200 mg;20110090
Acetilcisteína Normal//Comprimido efervescente//600 mg;20110091
Acetilcisteína Pharmakern//Comprimido efervescente//600 mg;20110092
Acetilcisteína Sandoz//Comprimido dispersível//200 mg;20110093
Acetilcisteína Sandoz//Comprimido efervescente//600 mg;20110094
Acetilcisteína Sandoz//Solução injectável//300 mg/3 ml;20110095
Acetilcisteína ToLife//Comprimido efervescente//200 mg;20110096
Acetilcisteína ToLife//Comprimido efervescente//600 mg;20110097
Acetilsalicilato de Lisina Labesfal 180 mg Pó para Solução Oral//Pó para solução oral//180 mg;20126253
Acetilsalicilato de Lisina Labesfal 1800 mg Pó para Solução Oral//Pó para solução oral//1800 mg;20126254
Acetilsalicilato de Lisina Labesfal 1800mg Pó e Solvente para Solução Injectável//Pó e solvente para solução injectável//1800 mg/5 ml;20110110
Acetilsalicilato de Lisina Labesfal 900 mg Pó e Solvente para Solução Injectável//Pó e solvente para solução injectável//900 mg/5 ml;20110111
Acetilsalicilato de Lisina Labesfal 900 mg Pó para Solução Oral//Pó para solução oral//900 mg;20126255
Acetilsalicilato de Lisina//Pó e solvente para solução injectável//500 mg/5 ml;20126248
Acetilsalicilato de Lisina//Pó para solução oral//180 mg;20126249
Acetilsalicilato de Lisina//Pó para solução oral//1800 mg;20126250
Acetilsalicilato de Lisina//Pó para solução oral//450 mg;20126251
Acetilsalicilato de Lisina//Pó para solução oral//500 mg;20126252
Acfol//Comprimido//5 mg;20124004
Aciclosina//Creme//50 mg/g;20110125
Aciclosina//Pomada oftálmica//30 mg/g;20126286
Aciclovax//Comprimido//200 mg;20126287
Aciclovax//Pó para solução para perfusão//250 mg;20110126
Aciclovir Actavis//Comprimido//200 mg;20126288
Aciclovir Actavis//Comprimido//400 mg;20126289
Aciclovir Angenérico 50 mg/g Creme//Creme//50 mg/g;20126290
Aciclovir Angenérico 800 mg Comprimidos//Comprimido//800 mg;20110127
Aciclovir Ciclum//Comprimido//200 mg;20110128
Aciclovir Ciclum//Comprimido//400 mg;20110129
Aciclovir Ciclum//Comprimido//800 mg;20110130
Aciclovir Cinfa 800 mg Comprimidos Dispersíveis//Comprimido dispersível//800 mg;20110131
Aciclovir Combino//Pó para solução para perfusão//250 mg;20110132
Aciclovir Comprimidos 200 mg//Comprimido//200 mg;20126291
Aciclovir Comprimidos 400 mg//Comprimido//400 mg;20126292
Aciclovir Comprimidos 800 mg//Comprimido//800 mg;20126293
Aciclovir Generis 200 mg Comprimidos//Comprimido//200 mg;20110134
Aciclovir Generis 800 mg Comprimidos//Comprimido//800 mg;20110135
Aciclovir Generis//Pó para solução para perfusão//250 mg;20110133
Aciclovir Germed//Creme//50 mg/g;20110136
Aciclovir ITF 200 mg Comprimidos//Comprimido//200 mg;20110137
Aciclovir ITF 800 mg Comprimidos//Comprimido//800 mg;20110138
Aciclovir Injectável//Solução para perfusão//250 mg/10 ml;20124213
Aciclovir Irex 400 mg Comprimidos//Comprimido//400 mg;20126295
Aciclovir Irex//Creme//50 mg/g;20126294
Aciclovir Labesfal 200 mg Comprimidos//Comprimido//200 mg;20110140
Aciclovir Labesfal 800 mg Comprimidos//Comprimido//800 mg;20110141
Aciclovir Labesfal//Creme//50 mg/g;20110139
Aciclovir Labesfal//Pomada oftálmica//30 mg/g;20126296
Aciclovir Mepha 200 mg Comprimidos//Comprimido//200 mg;20126297
Aciclovir Mepha 400 mg Comprimidos//Comprimido//400 mg;20126298
Aciclovir Mepha 800 mg Comprimidos//Comprimido//800 mg;20126299
Aciclovir Mer//Creme//50 mg/g;20110142
Aciclovir Pó para Perfusão 250 mg//Pó para solução para perfusão//250 mg;20126300
Aciclovir Sandoz 5% Creme//Creme//50 mg/g;20126301
Aciclovir Sandoz 800 mg Comprimidos//Comprimido//800 mg;20126302
Aciclovir Sidefarma//Pó para solução para perfusão//250 mg;20110143
Aciclovir Tedec//Solução para perfusão//250 mg/10 ml;20110144
Aciclovir Vida//Comprimido//200 mg;20110145
Aciclovir Vida//Comprimido//800 mg;20110146
Aciclovir Winthrop 200 mg Comprimidos//Comprimido//200 mg;20110147
Aciclovir Winthrop 800 mg Comprimidos dispersíveis//Comprimido dispersível//800 mg;20110148
Aciclovir ratiopharm//Creme//50 mg/g;20110149
Acidion//Gel//Associação;20125858
Acifugan//Comprimido revestido//100 mg + 20 mg;20126388
Acipen Solutab//Comprimido//1000 mg;20124932
Acipen Solutab//Comprimido//250 mg;20124933
Acipen Solutab//Comprimido//400 mg;20124934
Acipen Solutab//Comprimido//800 mg;20124935
Aclasta//Solução para perfusão//5 mg/100 ml;20124113
Acnederma//Creme//30 mg/g;20128376
Acnidazil//Creme//Associação;20125271
Acolema//Solução oral//1 mg/ml;20124982
Acomplia//Comprimido revestido por película//20 mg;20130953
Acoxxin//Comprimido//12.5 mg;20131001
Acoxxin//Comprimido//25 mg;20131002
Acoxxin//Suspensão oral//12.5 mg/5 ml;20131003
Acoxxin//Suspensão oral//25 mg/5 ml;20131004
Act-Hib//Pó e solvente para solução injectável//10 µg/0.5 ml;20123377
Actebral//Comprimido revestido//100 mg;20125859
Actidox 100//Comprimido dispersível//100 mg;20113886
Actidox 50//Comprimido dispersível//50 mg;20132520
Actifed//Comprimido//60 mg + 2.5 mg;20120638
Actifed//Xarope//6 mg/ml + 0.25 mg/ml;20120639
Actilam Per-Os//Solução oral//Associação;20113328
Actilyse Cathflo//Pó e solvente para solução injectável ou para perfusão//2 mg/2 ml;20110377
Actilyse Pó e solvente para solução injectável e perfusão//Pó e solvente para solução injectável ou para perfusão//10 mg/10 ml;20110378
Actilyse Pó e solvente para solução injectável e perfusão//Pó e solvente para solução injectável ou para perfusão//20 mg/20 ml;20110379
Actilyse Pó e solvente para solução injectável e perfusão//Pó e solvente para solução injectável ou para perfusão//50 mg/50 ml;20110380
Actilyse//Pó e solvente para solução injectável ou para perfusão//100 mg/100 ml;20126431
Actipiril//Comprimido//500 mg;20123860
Actiplexal//Comprimido revestido//200 mg;20131183
Actiq//Comprimido para chupar//0.2 mg;20114815
Actiq//Comprimido para chupar//0.4 mg;20114816
Actiq//Comprimido para chupar//0.6 mg;20114817
Actiq//Comprimido para chupar//0.8 mg;20114818
Actiq//Comprimido para chupar//1.2 mg;20114819
Actiq//Comprimido para chupar//1.6 mg;20114820
Actira//Comprimido revestido por película//400 mg;20130047
Activarol N//Cápsula//Associação;20125792
Activelle//Comprimido revestido por película//0.5 mg + 0.1 mg;20114573
Activelle//Comprimido revestido//1 mg + 0.5 mg;20114572
Activir//Creme//50 mg/g;20126303
Actonel 35 mg//Comprimido revestido por película//35 mg;20121199
Actonel//Comprimido revestido por película//30 mg;20121196
Actonel//Comprimido revestido por película//5 mg;20121197
Actonel//Comprimido revestido por película//75 mg;20121198
Actos//Comprimido//15 mg;20120221
Actos//Comprimido//30 mg;20120222
Actos//Comprimido//45 mg;20120223
Actraphane 10 NovoLet//Suspensão injectável//10 U.I./ml + 90 U.I./ml;20116410
Actraphane 10 Penfill//Suspensão injectável//10 U.I./ml + 90 U.I./ml;20116411
Actraphane 20 NovoLet//Suspensão injectável//20 U.I./ml + 80 U.I./ml;20116412
Actraphane 20 Penfill//Suspensão injectável//20 U.I./ml + 80 U.I./ml;20116413
Actraphane 30 FlexPen//Suspensão injectável//30 U.I./ml + 70 U.I./ml;20116416
Actraphane 30 InnoLet//Suspensão injectável//30 U.I./ml + 70 U.I./ml;20116417
Actraphane 30 NovoLet//Suspensão injectável//30 U.I./ml + 70 U.I./ml;20116418
Actraphane 30 Penfill//Suspensão injectável//30 U.I./ml + 70 U.I./ml;20116419
Actraphane 30//Suspensão injectável//12 U.I./ml + 28 U.I./ml;20116414
Actraphane 30//Suspensão injectável//30 U.I./ml + 70 U.I./ml;20116415
Actraphane 40 NovoLet//Suspensão injectável//40 U.I./ml + 60 U.I./ml;20116420
Actraphane 40 Penfill//Suspensão injectável//40 U.I./ml + 60 U.I./ml;20116421
Actraphane 50 NovoLet//Suspensão injectável//50 U.I./ml + 50 U.I./ml;20116422
Actraphane 50 Penfill//Suspensão injectável//50 U.I./ml + 50 U.I./ml;20116423
Actrapid FlexPen//Solução injectável//100 U.I./ml;20116367
Actrapid Hm//Solução injectável//40 U.I./ml;20129358
Actrapid InnoLet//Solução injectável//100 U.I./ml;20116368
Actrapid NovoLet//Solução injectável//100 U.I./ml;20116369
Actrapid Penfill//Solução injectável//100 U.I./ml;20116370
Actrapid//Solução injectável//100 U.I./ml;20116365
Actrapid//Solução injectável//40 U.I./ml;20116366
Actron 50 mg comprimidos//Comprimido revestido//50 mg;20127551
Actron gotas//Gotas orais, solução//50 mg/ml;20127552
Acudor//Cápsula//400 mg;20124906
Acular//Colírio, solução//5 mg/ml;20112482
Acupril//Comprimido revestido por película//20 mg;20120808
Acupril//Comprimido revestido por película//40 mg;20120809
Acupril//Comprimido revestido por película//5 mg;20120810
Acuretic//Comprimido revestido por película//20 mg + 12.5 mg;20120823
Acyclostad//Creme//50 mg/g;20126304
Acyclovir Dakota//Pomada oftálmica//30 mg/g;20126305
Adacai//Comprimido//10 mg;20114692
Adalat 10//Cápsula mole//10 mg;20118966
Adalat 5//Cápsula mole//5 mg;20118967
Adalat AP//Comprimido de libertação prolongada//20 mg;20118968
Adalat CR//Comprimido de libertação prolongada//30 mg;20118969
Adalat CR//Comprimido de libertação prolongada//60 mg;20118970
Adalgur N//Comprimido//500 mg + 2 mg;20119989
Adancor//Comprimido//2.5 mg;20130143
Adancor//Comprimido//5 mg;20130144
Adartrel//Comprimido revestido por película//0.25 mg;20121589
Adartrel//Comprimido revestido por película//0.5 mg;20121590
Adartrel//Comprimido revestido por película//1 mg;20131019
Adartrel//Comprimido revestido por película//2 mg;20121591
Adcirca//Comprimido revestido por película//20 mg;20122434
Addamel N//Concentrado para solução para perfusão//Associação;20114000
Addigrip//Suspensão injectável//Associação;20131582
Ademida//Pomada//Associação;20127949
Ademida//Pó cutâneo//Associação;20125860
Adenocor//Solução injectável//6 mg/2 ml;20110177
Adenoscan//Solução para perfusão//3 mg/ml;20110178
Adenuric//Comprimido revestido por película//120 mg;20114752
Adenuric//Comprimido revestido por película//80 mg;20114753
Adizem-XL 120//Cápsula de libertação modificada//120 mg;20128132
Adizem-XL 180//Cápsula de libertação modificada//180 mg;20128133
Adizem-XL 240//Cápsula de libertação modificada//240 mg;20128134
Adizem-XL 300//Cápsula de libertação modificada//300 mg;20128135
Adrenalina Braun//Solução injectável//1 mg/1 ml;20110179
Adrenalina Labesfal//Solução injectável//0.1 mg/1 ml;20110180
Adrenalina Labesfal//Solução injectável//0.25 mg/1 ml;20110181
Adrenalina Labesfal//Solução injectável//1 mg/1 ml;20110182
Adrenalina Labesfal//Solução injectável//2 mg/1 ml;20110183
Adrenostan//Solução injectável//5 mg/2 ml;20127180
Adrenostan//Solução injectável//50 mg/10 ml;20127181
Adrenoxil//Comprimido//10 mg;20111912
Adrenoxil//Solução injectável//5 mg/ml;20111913
Adriblastina Cs//Solução injectável//2 mg/ml;20128253
Adriblastina Rd//Pó e solvente para solução injectável//2 mg/ml;20128254
Adriblastina Rtu//Solução injectável//2 mg/ml;20128255
Adrinex//Creme//10 mg/g + 0.2 mg/g;20130163
Adrocil//Colírio, solução//10 mg/ml;20131520
Adronat 70 mg//Comprimido//70 mg;20123887
Adronat//Comprimido//10 mg;20123886
Adrovance//Comprimido//70 mg + 2800 U.I.;20123952
Adrovance//Comprimido//70 mg + 5600 U.I.;20123953
Adt-Zimaia//Solução injectável//100 mg/10 ml;20126495
Adt//Comprimido revestido//10 mg;20110572
Adt//Comprimido revestido//25 mg;20110573
Adt//Comprimido revestido//75 mg;20110574
Advagraf//Cápsula de libertação prolongada//0.5 mg;20122414
Advagraf//Cápsula de libertação prolongada//1 mg;20122415
Advagraf//Cápsula de libertação prolongada//3 mg;20122416
Advagraf//Cápsula de libertação prolongada//5 mg;20122417
Advantan//Creme//1 mg/g;20110063
Advantan//Emulsão cutânea//1 mg/g;20110064
Advantan//Pomada//1 mg/g;20110065
Advantan//Solução cutânea//1 mg/ml;20110066
Advate//Pó e solvente para solução injectável//1000 U.I./5 ml;20119093
Advate//Pó e solvente para solução injectável//1500 U.I./5 ml;20119094
Advate//Pó e solvente para solução injectável//2000 U.I./5 ml;20119095
Advate//Pó e solvente para solução injectável//250 U.I./5 ml;20119096
Advate//Pó e solvente para solução injectável//3000 U.I./5 ml;20119097
Advate//Pó e solvente para solução injectável//500 U.I./5 ml;20119098
Aerinaze//Comprimido de libertação modificada//2.5 mg + 120 mg;20113396
Aerius//Comprimido orodispersível//2.5 mg;20113378
Aerius//Comprimido orodispersível//5 mg;20113379
Aerius//Comprimido revestido por película//5 mg;20113380
Aerius//Liofilizado oral//5 mg;20113381
Aerius//Solução oral//0.5 mg/ml;20113382
Aerius//Xarope//0.5 mg/ml;20113383
Aero-OM//Cápsula mole//125 mg;20122069
Aero-Om Sr//Comprimido//10 mg + 500 mg;20124424
Aero-Om//Comprimido para mastigar//42 mg;20122070
Aero-Om//Emulsão oral//105 mg/ml;20122071
Aerodiol//Solução para pulverização nasal//0.15 mg/dose;20128487
Aeromax Nasal//Suspensão para pulverização nasal//100 µg/dose;20111629
Aerrane//Líquido para inalação por vaporização//100 %;20129516
Afebryl//Comprimido efervescente//300 mg + 200 mg + 300 mg;20123881
Afes//Pastilha//250 U.I. + 5 mg + 5 mg + 1 mg;20131970
Afinitor//Comprimido//10 mg;20114664
Afinitor//Comprimido//5 mg;20114665
Aflogan//Creme//71.5 mg;20131253
Aflubin//Comprimido sublingual//Associação;20124179
Aflunov//Suspensão injectável em seringa pré-cheia//7.5 µg/0.5 ml;20123372
Afongan//Creme//10 mg/g;20130353
Afonilum Retard//Cápsula de libertação prolongada//125 mg;20125679
Afonilum Retard//Cápsula de libertação prolongada//250 mg;20125680
Afonilum Retard//Cápsula de libertação prolongada//375 mg;20125681
Afonina//Pastilha//1 mg + 5 mg;20132600
Aftach//Comprimido bucal mucoadesivo//0.025 mg;20123224
Aftagel//Solução bucal//5 mg + 0.5 mg + 10 mg + 5 mg;20131971
Aftaid//Pasta bucal//50 mg/g;20110581
Aga-3//Cápsula//2 mg + 45 mg;20125025
Agarlax//Emulsão oral//Associação;20126327
Agenerase//Cápsula mole//150 mg;20126684
Agenerase//Cápsula mole//50 mg;20126685
Agenerase//Solução oral//15 mg/ml;20126686
Aggrastat//Concentrado para solução para perfusão//0.25 mg/ml;20122858
Aggrastat//Solução para perfusão//0.05 mg/ml;20122859
Aggrenox//Cápsula de libertação prolongada//25 mg + 200 mg;20123878
Agiocur//Granulado//22 mg/g + 650 mg/g;20116903
Agiofibra//Pó efervescente//3500 mg;20120324
Agiolax//Granulado//Associação;20112080
Aglidil//Comprimido//1 mg;20115761
Aglidil//Comprimido//2 mg;20115762
Aglidil//Comprimido//3 mg;20115763
Aglidil//Comprimido//4 mg;20115764
Agreal//Cápsula//100 mg;20131655
Aicamin//Comprimido revestido//100 mg;20130384
Aicamin//Solução oral//14 mg/ml;20130385
Aimafix DI//Pó e solvente para solução injectável//800 U.I./10 ml;20128605
Aimafix//Pó e solvente para solução injectável//1000 U.I./10 ml;20114695
Aimafix//Pó e solvente para solução injectável//200 U.I./5 ml;20114696
Aimafix//Pó e solvente para solução injectável//500 U.I./10 ml;20114697
Airalam//Comprimido//20 mg + 120 mg;20110944
Airapy//Gás medicinal comprimido//100 %;20110932
Airathon//Comprimido para mastigar//5 mg;20118669
Airathon//Comprimido revestido por película//10 mg;20118670
Airomir//Suspensão pressurizada para inalação//100 µg/dose;20121787
Airtal Difucreme//Creme//15 mg/g;20110055
Airtal//Comprimido revestido por película//100 mg;20110053
Airtal//Pó e solvente para solução injectável//150 mg/4 ml;20126236
Airtal//Pó para suspensão oral//100 mg;20110054
Akatinol//Comprimido//10 mg;20129856
Akatinol//Gotas orais, solução//10 mg/g;20129857
Akatinol//Solução injectável//5 mg/ml;20129858
Akineton Retard//Comprimido de libertação prolongada//4 mg;20111499
Akineton//Comprimido//2 mg;20111497
Akineton//Solução injectável//5 mg/1 ml;20111498
Akne-Mycin//Creme//20 mg/g;20114312
Akne-Mycin//Solução cutânea//20 mg/ml;20132532
Akyndex//Xarope//Associação;20131972
Alacare//Emplastro medicamentoso//8 mg;20123855
Alacre//Comprimido revestido//250 mg;20116084
Alandiem//Comprimido//60 mg;20128136
Alandiem//Cápsula de libertação prolongada//120 mg;20128137
Albalon//Colírio, solução//1 mg/ml;20130091
Albiomin 20%//Solução para perfusão//200 g/l;20110195
Albosan//Cápsula gastrorresistente//20 mg;20119350
Albosan//Cápsula gastrorresistente//40 mg;20119351
Albuman Berna//Solução para perfusão//200 mg/ml;20126329
Albumina 20% p/v Solução de Albumina Humana//Solução injectável//200 g/l;20126330
Albumina 25% p/v Solução de Albumina Humana//Solução para perfusão//250 g/l;20110196
Albumina Humana 20% Baxter//Concentrado para solução para perfusão//200 g/l;20126331
Albumina Humana 20% Behring//Solução para perfusão//200 g/l;20110197
Albumina Humana 20% Octapharma//Solução para perfusão//200 g/l;20110198
Albumina Humana 4% Octapharma//Solução para perfusão//40 mg/ml;20126332
Albumina Humana 5% Octapharma//Solução para perfusão//50 g/l;20124223
Albumina Humana AMPDR//Solução para perfusão//200 g/l;20110199
Albumina Humana Baxter//Solução para perfusão//200 g/l;20110200
Albumina Humana Baxter//Solução para perfusão//250 g/l;20110201
Albumina Humana Baxter//Solução para perfusão//50 g/l;20110202
Albumina Humana Grifols 20%//Solução injectável//200 g/l;20110203
Albumina Humana Grifols a 5%//Solução para perfusão//50 g/l;20110204
Albumina Humana Kedrion//Solução para perfusão//200 g/l;20110205
Albumina Humana Kedrion//Solução para perfusão//250 g/l;20110206
Albumina Novo Nordisk//Solução injectável//200 mg/ml;20126333
Albumina Novo Nordisk//Solução injectável//50 mg/ml;20126334
Albuminativ 200 mg/ml//Solução para perfusão//200 g/l;20126335
Albuminativ 40 mg/ml//Solução para perfusão//40 g/l;20126336
Albumine-LFB 200 mg/ml//Solução para perfusão//200 g/l;20110207
Albunorm 20%//Solução para perfusão//200 g/l;20110208
Albunorm 5%//Solução para perfusão//50 g/l;20110209
Alburex 20//Solução para perfusão//200 g/l;20110210
Alburex 5//Solução para perfusão//50 g/l;20110211
Aldactazine//Comprimido//15 mg + 25 mg;20110381
Aldactone 75//Comprimido revestido//75 mg;20128475
Aldactone//Comprimido//100 mg;20114519
Aldactone//Comprimido//25 mg;20114520
Aldara//Creme//12.5 mg;20116246
Aldecina//Solução para inalação por vaporização//0.8 mg/ml;20126840
Aldomet Forte//Comprimido revestido//500 mg;20118290
Aldomet//Comprimido revestido//250 mg;20118289
Aldomine Forte//Comprimido//500 mg;20125257
Aldomine//Comprimido//250 mg;20125256
Aldonar 100 mg//Comprimido//100 mg;20124886
Aldonar 25 mg//Comprimido//25 mg;20124887
Aldopa//Comprimido//25 mg + 250 mg;20125169
Aldoretic//Comprimido revestido//2.5 mg + 25 mg + 250 mg;20131973
Aldurazyme//Concentrado para solução para perfusão//100 U/ml;20117215
Alehelm//Comprimido//70 mg;20123888
Aleostito//Comprimido//70 mg;20123889
Alerdaune//Comprimido//10 mg;20117642
Alerdaune//Suspensão oral//1 mg/ml;20117643
Alergicide//Creme//10 mg/g;20125861
